chrom	start	end	value	sample_id	group
chr2	24839490	24839500	1	260	AML
chr2	24839600	24839610	1	260	AML
chr2	24839700	24839710	0.6666666865348816	260	AML
chr2	24839720	24839730	1	260	AML
chr2	24839750	24839760	1	260	AML
chr2	24839820	24839830	0.875	260	AML
chr2	24839880	24839890	0.949999988079071	260	AML
chr2	24839910	24839920	1	260	AML
chr2	24839920	24839930	1	260	AML
chr2	24839930	24839940	0.7777777910232544	260	AML
chr2	24839940	24839950	1	260	AML
chr2	24839950	24839960	1	260	AML
chr2	24839960	24839970	1	260	AML
chr2	24839970	24839980	1	260	AML
chr2	24839990	24840000	1	260	AML
chr2	24840020	24840030	1	260	AML
chr2	24840070	24840080	1	260	AML
chr2	24840230	24840240	1	260	AML
chr2	24840240	24840250	1	260	AML
chr2	24840270	24840280	1	260	AML
chr2	24840310	24840320	0.8888888955116272	260	AML
chr2	24840350	24840360	1	260	AML
chr2	24840390	24840400	0.9090909361839294	260	AML
chr2	24840410	24840420	1	260	AML
chr2	24840420	24840430	1	260	AML
chr2	24840510	24840520	1	260	AML
chr2	24840540	24840550	1	260	AML
chr2	24840550	24840560	1	260	AML
chr2	24840610	24840620	1	260	AML
chr2	24840630	24840640	1	260	AML
chr2	24840650	24840660	1	260	AML
chr2	24840660	24840670	1	260	AML
chr2	24840700	24840710	1	260	AML
chr2	24840800	24840810	1	260	AML
chr2	24840860	24840870	1	260	AML
chr2	24840880	24840890	1	260	AML
chr2	24840890	24840900	1	260	AML
chr2	24840950	24840960	1	260	AML
chr2	24840990	24841000	1	260	AML
chr2	24841000	24841010	0.8888888955116272	260	AML
chr2	24841040	24841050	1	260	AML
chr2	24841090	24841100	1	260	AML
chr2	24841100	24841110	0.9090909361839294	260	AML
chr2	24841170	24841180	0.8571428656578064	260	AML
chr2	24841180	24841190	0.8571428656578064	260	AML
chr2	24841210	24841220	1	260	AML
chr2	24841250	24841260	1	260	AML
chr2	24841300	24841310	1	260	AML
chr2	24841310	24841320	1	260	AML
chr2	24841320	24841330	0	260	AML
chr2	24841330	24841340	0.800000011920929	260	AML
chr2	24841350	24841360	1	260	AML
chr2	24841360	24841370	1	260	AML
chr2	24841370	24841380	1	260	AML
chr2	24841480	24841490	1	260	AML
chr2	24841520	24841530	1	260	AML
chr2	24841530	24841540	0.75	260	AML
chr2	24841570	24841580	1	260	AML
chr2	24841580	24841590	0.5555555820465088	260	AML
chr2	24841640	24841650	0.75	260	AML
chr2	24841650	24841660	0.8181818127632141	260	AML
chr2	24841680	24841690	1	260	AML
chr2	24841690	24841700	0.8666666746139526	260	AML
chr2	24841710	24841720	0.875	260	AML
chr2	24841780	24841790	1	260	AML
chr2	24841790	24841800	0.800000011920929	260	AML
chr2	24842020	24842030	1	260	AML
chr2	24842100	24842110	1	260	AML
chr2	24842110	24842120	0.6000000238418579	260	AML
chr2	24842180	24842190	0.9166666865348816	260	AML
chr2	24842230	24842240	1	260	AML
chr2	24842240	24842250	0.9285714030265808	260	AML
chr2	24842250	24842260	1	260	AML
chr2	24842260	24842270	1	260	AML
chr2	24842310	24842320	1	260	AML
chr2	24842340	24842350	0.8571428656578064	260	AML
chr2	24842350	24842360	1	260	AML
chr2	24842460	24842470	1	260	AML
chr2	24842480	24842490	0.8571428656578064	260	AML
chr2	24842530	24842540	1	260	AML
chr2	24842620	24842630	1	260	AML
chr2	24842640	24842650	1	260	AML
chr2	24842660	24842670	1	260	AML
chr2	24842680	24842690	1	260	AML
chr2	24842690	24842700	0.8571428656578064	260	AML
chr2	24842700	24842710	1	260	AML
chr2	24842720	24842730	1	260	AML
chr2	24842730	24842740	1	260	AML
chr2	24842750	24842760	1	260	AML
chr2	24842770	24842780	1	260	AML
chr2	24842830	24842840	0.9090909361839294	260	AML
chr2	24842840	24842850	1	260	AML
chr2	24842860	24842870	1	260	AML
chr2	24842870	24842880	1	260	AML
chr2	24842880	24842890	1	260	AML
chr2	24842890	24842900	1	260	AML
chr2	24842920	24842930	1	260	AML
chr2	24842960	24842970	0.9166666865348816	260	AML
chr2	24842990	24843000	0.9473684430122375	260	AML
chr2	24843040	24843050	1	260	AML
chr2	24843050	24843060	1	260	AML
chr2	24843080	24843090	1	260	AML
chr2	24843090	24843100	1	260	AML
chr2	24843100	24843110	1	260	AML
chr2	24843110	24843120	1	260	AML
chr2	24843200	24843210	1	260	AML
chr2	24843310	24843320	0.6666666865348816	260	AML
chr2	24843320	24843330	0.8666666746139526	260	AML
chr2	24843460	24843470	0.9285714030265808	260	AML
chr2	24843570	24843580	1	260	AML
chr2	24843580	24843590	0.8571428656578064	260	AML
chr2	24843640	24843650	1	260	AML
chr2	24843650	24843660	1	260	AML
chr2	24843680	24843690	1	260	AML
chr2	24843720	24843730	1	260	AML
chr2	24843740	24843750	1	260	AML
chr2	24843750	24843760	1	260	AML
chr2	24843760	24843770	1	260	AML
chr2	24843780	24843790	1	260	AML
chr2	24843790	24843800	1	260	AML
chr2	24843820	24843830	1	260	AML
chr2	24843850	24843860	1	260	AML
chr2	24843860	24843870	1	260	AML
chr2	24843940	24843950	1	260	AML
chr2	24844100	24844110	0.9411764740943909	260	AML
chr2	24844130	24844140	1	260	AML
chr2	24844160	24844170	0.8333333134651184	260	AML
chr2	24844170	24844180	1	260	AML
chr2	24844190	24844200	1	260	AML
chr2	24844200	24844210	1	260	AML
chr2	24844210	24844220	1	260	AML
chr2	24844220	24844230	1	260	AML
chr2	24844250	24844260	1	260	AML
chr2	24844500	24844510	0.8888888955116272	260	AML
chr2	24844810	24844820	1	260	AML
chr2	24844920	24844930	1	260	AML
chr2	24844960	24844970	1	260	AML
chr2	24845050	24845060	0.8999999761581421	260	AML
chr2	24845140	24845150	0.6666666865348816	260	AML
chr2	24845150	24845160	1	260	AML
chr2	24845210	24845220	0.8571428656578064	260	AML
chr2	24845350	24845360	1	260	AML
chr2	24845360	24845370	1	260	AML
chr2	24845550	24845560	1	260	AML
chr2	24845560	24845570	1	260	AML
chr2	24845640	24845650	0.9333333373069763	260	AML
chr2	24845770	24845780	1	260	AML
chr2	24845820	24845830	1	260	AML
chr2	24845880	24845890	1	260	AML
chr2	24845890	24845900	0.9166666865348816	260	AML
chr2	24845900	24845910	1	260	AML
chr2	24846080	24846090	0	260	AML
chr2	24846090	24846100	1	260	AML
chr2	24846140	24846150	1	260	AML
chr2	24846230	24846240	1	260	AML
chr2	24846340	24846350	1	260	AML
chr2	24846370	24846380	1	260	AML
chr2	24846590	24846600	1	260	AML
chr2	24846600	24846610	0.9523809552192688	260	AML
chr2	24846730	24846740	0.875	260	AML
chr2	24846820	24846830	0.9285714030265808	260	AML
chr2	24846870	24846880	1	260	AML
chr2	24847180	24847190	1	260	AML
chr2	24847230	24847240	0.9090909361839294	260	AML
chr2	24847300	24847310	1	260	AML
chr2	24847490	24847500	1	260	AML
chr2	24847510	24847520	1	260	AML
chr2	24847680	24847690	0.9545454382896423	260	AML
chr2	24847920	24847930	1	260	AML
chr2	24847930	24847940	1	260	AML
chr2	24847940	24847950	1	260	AML
chr2	24847950	24847960	1	260	AML
chr2	24847970	24847980	0.949999988079071	260	AML
chr2	24847990	24848000	1	260	AML
chr2	24848150	24848160	1	260	AML
chr2	24848160	24848170	1	260	AML
chr2	24848230	24848240	0.8333333134651184	260	AML
chr2	24848330	24848340	1	260	AML
chr2	24848340	24848350	1	260	AML
chr2	24848350	24848360	0.9090909361839294	260	AML
chr2	24848440	24848450	0.9333333373069763	260	AML
chr2	24848510	24848520	1	260	AML
chr2	24848550	24848560	1	260	AML
chr2	24848560	24848570	0.9285714030265808	260	AML
chr2	24848640	24848650	0.9230769276618958	260	AML
chr2	24848680	24848690	1	260	AML
chr2	24848960	24848970	1	260	AML
chr2	24848970	24848980	1	260	AML
chr2	24849000	24849010	0.800000011920929	260	AML
chr2	24849030	24849040	1	260	AML
chr2	24849050	24849060	1	260	AML
chr2	24849060	24849070	0.8125	260	AML
chr2	24849080	24849090	1	260	AML
chr2	24849090	24849100	1	260	AML
chr2	24849310	24849320	1	260	AML
chr2	24849330	24849340	1	260	AML
chr2	24849360	24849370	1	260	AML
chr2	24849410	24849420	1	260	AML
chr2	24849430	24849440	1	260	AML
chr2	24849440	24849450	1	260	AML
chr2	24849680	24849690	1	260	AML
chr2	24849700	24849710	0.75	260	AML
chr2	24849710	24849720	1	260	AML
chr2	24849730	24849740	1	260	AML
chr2	24849770	24849780	1	260	AML
chr2	24849780	24849790	1	260	AML
chr2	24849830	24849840	1	260	AML
chr2	24849860	24849870	0.9166666865348816	260	AML
chr2	24849890	24849900	1	260	AML
chr2	24849920	24849930	1	260	AML
chr2	24850030	24850040	1	260	AML
chr2	24850100	24850110	1	260	AML
chr2	24850200	24850210	1	260	AML
chr2	24850280	24850290	1	260	AML
chr2	24850290	24850300	1	260	AML
chr2	24850300	24850310	1	260	AML
chr2	24850370	24850380	0.8333333134651184	260	AML
chr2	24850540	24850550	1	260	AML
chr2	24850580	24850590	1	260	AML
chr2	24850680	24850690	0.8999999761581421	260	AML
chr2	24850730	24850740	1	260	AML
chr2	24850740	24850750	1	260	AML
chr2	24850870	24850880	1	260	AML
chr2	24850890	24850900	1	260	AML
chr2	24850900	24850910	1	260	AML
chr2	24850970	24850980	0.9130434989929199	260	AML
chr2	24850990	24851000	1	260	AML
chr2	24851110	24851120	0.9090909361839294	260	AML
chr2	24851230	24851240	0.8571428656578064	260	AML
chr2	24851310	24851320	0.8999999761581421	260	AML
chr2	24851330	24851340	1	260	AML
chr2	24851420	24851430	1	260	AML
chr2	24851430	24851440	1	260	AML
chr2	24851520	24851530	1	260	AML
chr2	24851650	24851660	1	260	AML
chr2	24851660	24851670	1	260	AML
chr2	24851870	24851880	1	260	AML
chr2	24851880	24851890	1	260	AML
chr2	24851900	24851910	1	260	AML
chr2	24851910	24851920	1	260	AML
chr2	24851960	24851970	1	260	AML
chr2	24851970	24851980	0.8999999761581421	260	AML
chr2	24851980	24851990	0.8999999761581421	260	AML
chr2	24852050	24852060	1	260	AML
chr2	24852090	24852100	1	260	AML
chr2	24852130	24852140	1	260	AML
chr2	24852140	24852150	1	260	AML
chr2	24852160	24852170	1	260	AML
chr2	24852180	24852190	1	260	AML
chr2	24852190	24852200	1	260	AML
chr2	24852200	24852210	1	260	AML
chr2	24852240	24852250	0.875	260	AML
chr2	24852250	24852260	1	260	AML
chr2	24852270	24852280	1	260	AML
chr2	24852280	24852290	1	260	AML
chr2	24852300	24852310	1	260	AML
chr2	24852360	24852370	0.75	260	AML
chr2	24852410	24852420	1	260	AML
chr2	24852480	24852490	1	260	AML
chr2	24852490	24852500	1	260	AML
chr2	24852540	24852550	1	260	AML
chr2	24852550	24852560	1	260	AML
chr2	24852580	24852590	1	260	AML
chr2	24852610	24852620	1	260	AML
chr2	24852640	24852650	1	260	AML
chr2	24852650	24852660	0.9166666865348816	260	AML
chr2	24852680	24852690	1	260	AML
chr2	24852700	24852710	1	260	AML
chr2	24852710	24852720	1	260	AML
chr2	24852720	24852730	1	260	AML
chr2	24852730	24852740	1	260	AML
chr2	24852740	24852750	1	260	AML
chr2	24852750	24852760	1	260	AML
chr2	24852760	24852770	1	260	AML
chr2	24852790	24852800	1	260	AML
chr2	24852820	24852830	1	260	AML
chr2	24852890	24852900	1	260	AML
chr2	24852920	24852930	1	260	AML
chr2	24853150	24853160	1	260	AML
chr2	24853200	24853210	1	260	AML
chr2	24853210	24853220	1	260	AML
chr2	24853230	24853240	1	260	AML
chr2	24853250	24853260	1	260	AML
chr2	24853260	24853270	1	260	AML
chr2	24853310	24853320	1	260	AML
chr2	24853320	24853330	1	260	AML
chr2	24853340	24853350	1	260	AML
chr2	24853450	24853460	1	260	AML
chr2	24853490	24853500	1	260	AML
chr2	24853530	24853540	1	260	AML
chr2	24853550	24853560	1	260	AML
chr2	24853590	24853600	1	260	AML
chr2	24853650	24853660	1	260	AML
chr2	24853700	24853710	1	260	AML
chr2	24853770	24853780	1	260	AML
chr2	24853780	24853790	1	260	AML
chr2	24853820	24853830	1	260	AML
chr2	24853830	24853840	1	260	AML
chr2	24854130	24854140	1	260	AML
chr2	24854160	24854170	1	260	AML
chr2	24854240	24854250	0.8461538553237915	260	AML
chr2	24854420	24854430	0.8999999761581421	260	AML
chr2	24854540	24854550	1	260	AML
chr2	24854560	24854570	1	260	AML
chr2	24854570	24854580	1	260	AML
chr2	24854700	24854710	1	260	AML
chr2	24854780	24854790	1	260	AML
chr2	24854820	24854830	1	260	AML
chr2	24854910	24854920	0.9375	260	AML
chr2	24854950	24854960	1	260	AML
chr2	24854960	24854970	1	260	AML
chr2	24854970	24854980	1	260	AML
chr2	24855000	24855010	1	260	AML
chr2	24855030	24855040	1	260	AML
chr2	24855040	24855050	1	260	AML
chr2	24855150	24855160	1	260	AML
chr2	24855410	24855420	1	260	AML
chr2	24855420	24855430	1	260	AML
chr2	24855430	24855440	1	260	AML
chr2	24855460	24855470	0.8571428656578064	260	AML
chr2	24855490	24855500	1	260	AML
chr2	24855850	24855860	1	260	AML
chr2	24855870	24855880	1	260	AML
chr2	24855930	24855940	1	260	AML
chr2	24855980	24855990	0	260	AML
chr2	24856120	24856130	1	260	AML
chr2	24856200	24856210	0.97826087474823	260	AML
chr2	24856240	24856250	0.9523809552192688	260	AML
chr2	24856420	24856430	1	260	AML
chr2	24856490	24856500	0.9333333373069763	260	AML
chr2	24856600	24856610	1	260	AML
chr2	24856610	24856620	1	260	AML
chr2	24856620	24856630	1	260	AML
chr2	24856660	24856670	1	260	AML
chr2	24856680	24856690	0.8461538553237915	260	AML
chr2	24856730	24856740	0.9090909361839294	260	AML
chr2	24856830	24856840	1	260	AML
chr2	24856900	24856910	0	260	AML
chr2	24857050	24857060	1	260	AML
chr2	24857090	24857100	1	260	AML
chr2	24857160	24857170	1	260	AML
chr2	24857220	24857230	0.800000011920929	260	AML
chr2	24857280	24857290	0.8666666746139526	260	AML
chr2	24857310	24857320	0.9375	260	AML
chr2	24857360	24857370	1	260	AML
chr2	24857420	24857430	0.8571428656578064	260	AML
chr2	24857660	24857670	0.875	260	AML
chr2	24857690	24857700	0.8333333134651184	260	AML
chr2	24857700	24857710	0	260	AML
chr2	24857710	24857720	1	260	AML
chr2	24857800	24857810	1	260	AML
chr2	24857820	24857830	1	260	AML
chr2	24857840	24857850	0.8571428656578064	260	AML
chr2	24857890	24857900	1	260	AML
chr2	24858030	24858040	1	260	AML
chr2	24858100	24858110	1	260	AML
chr2	24858110	24858120	1	260	AML
chr2	24858140	24858150	1	260	AML
chr2	24858630	24858640	1	260	AML
chr2	24858800	24858810	1	260	AML
chr2	24859030	24859040	1	260	AML
chr2	24859050	24859060	1	260	AML
chr2	24859080	24859090	0.9166666865348816	260	AML
chr2	24859140	24859150	1	260	AML
chr2	24859180	24859190	1	260	AML
chr2	24859230	24859240	0.9666666388511658	260	AML
chr2	24859260	24859270	0.95652174949646	260	AML
chr2	24859270	24859280	1	260	AML
chr2	24859320	24859330	0.875	260	AML
chr2	24859330	24859340	0.7777777910232544	260	AML
chr2	24859370	24859380	1	260	AML
chr2	24859480	24859490	0.8888888955116272	260	AML
chr2	24859650	24859660	1	260	AML
chr2	24859670	24859680	1	260	AML
chr2	24859690	24859700	1	260	AML
chr2	24859710	24859720	1	260	AML
chr2	24859840	24859850	1	260	AML
chr2	24859930	24859940	1	260	AML
chr2	24859990	24860000	0.8999999761581421	260	AML
chr2	24860000	24860010	1	260	AML
chr2	24860030	24860040	1	260	AML
chr2	24860040	24860050	1	260	AML
chr2	24860090	24860100	1	260	AML
chr2	24860110	24860120	0.7857142686843872	260	AML
chr2	24860200	24860210	1	260	AML
chr2	24860220	24860230	1	260	AML
chr2	24860350	24860360	1	260	AML
chr2	24860380	24860390	1	260	AML
chr2	24860390	24860400	1	260	AML
chr2	24860400	24860410	1	260	AML
chr2	24860420	24860430	1	260	AML
chr2	24860440	24860450	1	260	AML
chr2	24860460	24860470	0.9583333134651184	260	AML
chr2	24860690	24860700	1	260	AML
chr2	24860700	24860710	1	260	AML
chr2	24860810	24860820	1	260	AML
chr2	24860830	24860840	1	260	AML
chr2	24860880	24860890	1	260	AML
chr2	24860930	24860940	1	260	AML
chr2	24860970	24860980	1	260	AML
chr2	24860980	24860990	1	260	AML
chr2	24861070	24861080	1	260	AML
chr2	24861140	24861150	1	260	AML
chr2	24861160	24861170	1	260	AML
chr2	24861200	24861210	1	260	AML
chr2	24861220	24861230	1	260	AML
chr2	24861360	24861370	1	260	AML
chr2	24861530	24861540	1	260	AML
chr2	24861600	24861610	1	260	AML
chr2	24861610	24861620	1	260	AML
chr2	24861630	24861640	0.8571428656578064	260	AML
chr2	24861640	24861650	1	260	AML
chr2	24861650	24861660	1	260	AML
chr2	24861670	24861680	1	260	AML
chr2	24861700	24861710	1	260	AML
chr2	24861710	24861720	1	260	AML
chr2	24861820	24861830	1	260	AML
chr2	24861850	24861860	1	260	AML
chr2	24861860	24861870	1	260	AML
chr2	24862040	24862050	1	260	AML
chr2	24862090	24862100	1	260	AML
chr2	24862190	24862200	1	260	AML
chr2	24862200	24862210	1	260	AML
chr2	24862260	24862270	0.800000011920929	260	AML
chr2	24862270	24862280	1	260	AML
chr2	24862280	24862290	1	260	AML
chr2	24862320	24862330	1	260	AML
chr2	24862340	24862350	0.8571428656578064	260	AML
chr2	24862360	24862370	1	260	AML
chr2	24862370	24862380	1	260	AML
chr2	24862400	24862410	1	260	AML
chr2	24862410	24862420	0.8333333134651184	260	AML
chr2	24862430	24862440	1	260	AML
chr2	24862460	24862470	1	260	AML
chr2	24862470	24862480	1	260	AML
chr2	24862490	24862500	0.8571428656578064	260	AML
chr2	24862500	24862510	1	260	AML
chr2	24862520	24862530	0.5	260	AML
chr2	24862530	24862540	1	260	AML
chr2	24862540	24862550	1	260	AML
chr2	24862590	24862600	0.8333333134651184	260	AML
chr2	24862630	24862640	1	260	AML
chr2	24863210	24863220	1	260	AML
chr2	24863410	24863420	1	260	AML
chr2	24863660	24863670	1	260	AML
chr2	24864000	24864010	1	260	AML
chr2	24864010	24864020	1	260	AML
chr2	24864060	24864070	1	260	AML
chr2	24864080	24864090	1	260	AML
chr2	24864110	24864120	1	260	AML
chr2	24864180	24864190	1	260	AML
chr2	24864210	24864220	1	260	AML
chr2	24864220	24864230	1	260	AML
chr2	24864240	24864250	1	260	AML
chr2	24864260	24864270	1	260	AML
chr2	24864430	24864440	1	260	AML
chr2	24864460	24864470	1	260	AML
chr2	24864500	24864510	0.9230769276618958	260	AML
chr2	24864540	24864550	1	260	AML
chr2	24864560	24864570	1	260	AML
chr2	24864630	24864640	1	260	AML
chr2	24864770	24864780	0	260	AML
chr2	24864790	24864800	1	260	AML
chr2	24864990	24865000	1	260	AML
chr2	24865060	24865070	0.9166666865348816	260	AML
chr2	24865200	24865210	1	260	AML
chr2	24865210	24865220	0.9523809552192688	260	AML
chr2	24865250	24865260	1	260	AML
chr2	24865260	24865270	0.800000011920929	260	AML
chr2	24865300	24865310	0.9285714030265808	260	AML
chr2	24865350	24865360	1	260	AML
chr2	24865370	24865380	1	260	AML
chr2	24865380	24865390	1	260	AML
chr2	24865390	24865400	0.6666666865348816	260	AML
chr2	24865670	24865680	1	260	AML
chr2	24865680	24865690	1	260	AML
chr2	24865690	24865700	1	260	AML
chr2	24865880	24865890	1	260	AML
chr2	24865890	24865900	1	260	AML
chr2	24866000	24866010	0.9166666865348816	260	AML
chr2	24866440	24866450	1	260	AML
chr2	24866500	24866510	1	260	AML
chr2	24866720	24866730	0.3333333432674408	260	AML
chr2	24866980	24866990	1	260	AML
chr2	24867030	24867040	1	260	AML
chr2	24867110	24867120	0.9090909361839294	260	AML
chr2	24867120	24867130	1	260	AML
chr2	24867190	24867200	0.9333333373069763	260	AML
chr2	24867240	24867250	0.9333333373069763	260	AML
chr2	24867510	24867520	1	260	AML
chr2	24867590	24867600	0.7777777910232544	260	AML
chr2	24867610	24867620	1	260	AML
chr2	24868200	24868210	1	260	AML
chr2	24868260	24868270	0.9166666865348816	260	AML
chr2	24868360	24868370	1	260	AML
chr2	24868370	24868380	1	260	AML
chr2	24868410	24868420	1	260	AML
chr2	24868430	24868440	1	260	AML
chr2	24868440	24868450	0.6666666865348816	260	AML
chr2	24868460	24868470	0.875	260	AML
chr2	24868500	24868510	1	260	AML
chr2	24868510	24868520	0.7142857313156128	260	AML
chr2	24868520	24868530	1	260	AML
chr2	24868580	24868590	1	260	AML
chr2	24868590	24868600	1	260	AML
chr2	24868740	24868750	1	260	AML
chr2	24868750	24868760	1	260	AML
chr2	24868870	24868880	1	260	AML
chr2	24868880	24868890	1	260	AML
chr2	24868910	24868920	0	260	AML
chr2	24868930	24868940	1	260	AML
chr2	24868940	24868950	1	260	AML
chr2	24868970	24868980	1	260	AML
chr2	24868980	24868990	1	260	AML
chr2	24869010	24869020	1	260	AML
chr2	24869070	24869080	1	260	AML
chr2	24869080	24869090	0.8333333134651184	260	AML
chr2	24869330	24869340	1	260	AML
chr2	24869500	24869510	1	260	AML
chr2	24869600	24869610	0.9333333373069763	260	AML
chr2	24869820	24869830	1	260	AML
chr2	24869900	24869910	1	260	AML
chr2	24870030	24870040	1	260	AML
chr2	24870070	24870080	1	260	AML
chr2	24870080	24870090	1	260	AML
chr2	24870130	24870140	1	260	AML
chr2	24870140	24870150	1	260	AML
chr2	24870230	24870240	1	260	AML
chr2	24870240	24870250	1	260	AML
chr2	24870250	24870260	1	260	AML
chr2	24870260	24870270	1	260	AML
chr2	24870400	24870410	1	260	AML
chr2	24870470	24870480	1	260	AML
chr2	24870600	24870610	1	260	AML
chr2	24870630	24870640	1	260	AML
chr2	24870770	24870780	1	260	AML
chr2	24870780	24870790	1	260	AML
chr2	24870930	24870940	1	260	AML
chr2	24870940	24870950	1	260	AML
chr2	24871000	24871010	1	260	AML
chr2	24871080	24871090	1	260	AML
chr2	24871100	24871110	1	260	AML
chr2	24871120	24871130	1	260	AML
chr2	24871180	24871190	1	260	AML
chr2	24871340	24871350	1	260	AML
chr2	24871350	24871360	1	260	AML
chr2	24871440	24871450	1	260	AML
chr2	24871470	24871480	1	260	AML
chr2	24871510	24871520	1	260	AML
chr2	24871540	24871550	1	260	AML
chr2	24871550	24871560	1	260	AML
chr2	24871570	24871580	1	260	AML
chr2	24871590	24871600	1	260	AML
chr2	24871610	24871620	1	260	AML
chr2	24871860	24871870	1	260	AML
chr2	24871900	24871910	1	260	AML
chr2	24871910	24871920	0.8888888955116272	260	AML
chr2	24871950	24871960	1	260	AML
chr2	24871960	24871970	1	260	AML
